dgp,n,rep,method,horizon_slice,m,correct_model,classical_cell_secs,timesfm_cell_secs,MASE,RMSSE,sMAPE,MAPE,SPL,cover60,cover80,width60,width80,denom_ok
D6,24,0,SeasonalNaive,h1,1,none,6.54056978225708,4.713851451873779,1.9747721716601707,1.033950505042063,3.8766602923569544,3.802946631358259,0.6599303186379043,0.0,1.0,3.214873793345614,4.895345291372624,True
D6,24,0,SeasonalNaive,h1_6,1,none,6.54056978225708,4.713851451873779,1.2689632922092828,0.7025253339121372,2.5109107835303615,2.4825490588571015,0.5786283515319783,0.8333333333333334,1.0,5.803823495341046,8.8375848777281,True
D6,24,0,SeasonalNaive,h1_12,1,none,6.54056978225708,4.713851451873779,1.0716573036719015,0.6311689026272873,2.119716077791392,2.0949298663121674,0.6755541872902129,0.9166666666666666,1.0,7.835988195274422,11.931998075441772,True
D6,24,1,SeasonalNaive,h1,1,none,6.54056978225708,4.713851451873779,0.7681899785631374,0.48807308412287265,2.037071197972582,2.0580329966826794,0.27789191611321756,1.0,1.0,2.6492958469059706,4.034129730519704,True
D6,24,1,SeasonalNaive,h1_6,1,none,6.54056978225708,4.713851451873779,0.5708997126256392,0.41089020500886625,1.511767732944682,1.5252390489639467,0.3916601289953062,1.0,1.0,4.782783546342887,7.282829254979413,True
D6,24,1,SeasonalNaive,h1_12,1,none,6.54056978225708,4.713851451873779,0.5990667592392603,0.42324464940061174,1.5872145152837647,1.6022021012010192,0.5112520009102478,1.0,1.0,6.457438865909776,9.832856584289429,True
D6,24,2,SeasonalNaive,h1,1,none,6.54056978225708,4.713851451873779,0.4466496934981167,0.2871997300674673,1.2543449916125124,1.262261548872177,0.2225179637348264,1.0,1.0,2.6177591875071924,3.9861083004365008,True
D6,24,2,SeasonalNaive,h1_6,1,none,6.54056978225708,4.713851451873779,0.718739462866089,0.5744982111696956,1.9784061067384395,1.9519721671785253,0.4077946334881026,1.0,1.0,4.725850299021614,7.19613599044952,True
D6,24,2,SeasonalNaive,h1_12,1,none,6.54056978225708,4.713851451873779,0.6876890123353836,0.516475202702017,1.8979020384661756,1.8773155066450302,0.5166811489715415,1.0,1.0,6.3805708746129595,9.715808331872486,True
D6,24,3,SeasonalNaive,h1,1,none,6.54056978225708,4.713851451873779,0.7762832774650886,0.5459559414364021,1.8390768418352983,1.8223199101098067,0.2681693829243995,1.0,1.0,2.3933670832971425,3.6444224672197874,True
D6,24,3,SeasonalNaive,h1_6,1,none,6.54056978225708,4.713851451873779,0.7271486214566014,0.5799914213726853,1.7494173063461782,1.7606666792606191,0.3860929858215757,1.0,1.0,4.320754407145866,6.5792892977572315,True
D6,24,3,SeasonalNaive,h1_12,1,none,6.54056978225708,4.713851451873779,0.5478251535768465,0.49443759325681286,1.3109301525983699,1.3123168011657242,0.4724939811379459,1.0,1.0,5.833633734081258,8.882977456483022,True
