dgp,n,rep,method,horizon_slice,m,correct_model,classical_cell_secs,timesfm_cell_secs,MASE,RMSSE,sMAPE,MAPE,SPL,cover60,cover80,width60,width80,denom_ok
D3,24,0,SeasonalNaive,h1,1,ARIMA,8.671362161636353,4.402890920639038,0.10109318257181958,0.07604906008437616,0.1584597920604671,0.15833434392439563,0.16960606385775215,1.0,1.0,2.2375600415707435,3.407172323946127,True
D3,24,0,SeasonalNaive,h1_6,1,ARIMA,8.671362161636353,4.402890920639038,2.2670936281597975,2.007385695178113,3.646406202245969,3.74156586182501,0.7986526142868164,0.5,0.6666666666666666,4.039475381081778,6.15098074062046,True
D3,24,0,SeasonalNaive,h1_12,1,ARIMA,8.671362161636353,4.402890920639038,1.5984342840071661,1.534086503993095,2.5541645207918697,2.603615812828498,0.6898499747951073,0.75,0.8333333333333334,5.453866994175099,8.304699912317021,True
D3,24,1,SeasonalNaive,h1,1,ARIMA,8.671362161636353,4.402890920639038,0.9786923724256615,0.7941793448761362,1.8605686181647756,1.8434195751070015,0.3173907975211766,1.0,1.0,2.074313030384224,3.1585932073423084,True
D3,24,1,SeasonalNaive,h1_6,1,ARIMA,8.671362161636353,4.402890920639038,1.6856587425571006,1.4112179854669982,3.1799601836039684,3.127166735833216,0.5688424902787699,0.5,1.0,3.7447649507595426,5.7022199462208185,True
D3,24,1,SeasonalNaive,h1_12,1,ARIMA,8.671362161636353,4.402890920639038,2.190447780116519,2.058345594164026,4.088787609407566,3.981579038243441,0.7687752178315073,0.5,1.0,5.055965945860464,7.698808935404923,True
D3,24,2,SeasonalNaive,h1,1,ARIMA,8.671362161636353,4.402890920639038,1.3651224994868427,1.0245773821975188,2.276617950486856,2.3028312856966546,0.4555140692512919,0.0,1.0,2.2427121698354364,3.4150175609483733,True
D3,24,2,SeasonalNaive,h1_6,1,ARIMA,8.671362161636353,4.402890920639038,3.9817103196255963,3.3278723538656014,6.846019639302149,7.155818111064459,1.5187956611260858,0.0,0.3333333333333333,4.04877653720664,6.165143775864449,True
D3,24,2,SeasonalNaive,h1_12,1,ARIMA,8.671362161636353,4.402890920639038,6.574104628459525,5.427580447409717,11.606117545310939,12.50119594348196,2.6441715013766025,0.0,0.16666666666666666,5.466424879447678,8.323822026742148,True
D3,24,3,SeasonalNaive,h1,1,ARIMA,8.671362161636353,4.402890920639038,0.8707627898447015,0.7068471265284422,1.5514568129037758,1.5635859936155547,0.28739429382319276,1.0,1.0,2.07358119127616,3.157478822964576,True
D3,24,3,SeasonalNaive,h1_6,1,ARIMA,8.671362161636353,4.402890920639038,4.584595302389275,4.811795042291031,8.702563645565547,9.415109526340586,1.9261626998892476,0.3333333333333333,0.5,3.743443758923349,5.700208144000864,True
D3,24,3,SeasonalNaive,h1_12,1,ARIMA,8.671362161636353,4.402890920639038,8.54787782044028,7.965448548319705,16.79658242731063,18.938649466742042,3.7147024708049057,0.16666666666666666,0.25,5.05418214874113,7.696092715923153,True
D3,24,4,SeasonalNaive,h1,1,ARIMA,8.671362161636353,4.402890920639038,0.8622881085562851,0.7742495457204609,3.515190704141823,3.5780788517333204,0.2806734182525116,1.0,1.0,1.8746410266036215,2.854549109079566,True
D3,24,4,SeasonalNaive,h1_6,1,ARIMA,8.671362161636353,4.402890920639038,1.839866559295915,1.7959972137366396,7.70841448650119,8.082988305557185,0.609662148313935,0.3333333333333333,1.0,3.3842963472011762,5.153328016226658,True
D3,24,4,SeasonalNaive,h1_12,1,ARIMA,8.671362161636353,4.402890920639038,1.8039059400669368,1.8440548825343652,7.483661831556077,7.7824841223200405,0.6620065985134587,0.5833333333333334,1.0,4.569281999576112,6.957726666557791,True
D3,24,5,SeasonalNaive,h1,1,ARIMA,8.671362161636353,4.402890920639038,0.26154622200705335,0.22794431677160376,0.5280901284638212,0.5266994046824184,0.15607987732672918,1.0,1.0,1.931373917275332,2.9409372869889423,True
D3,24,5,SeasonalNaive,h1_6,1,ARIMA,8.671362161636353,4.402890920639038,0.4373768051359976,0.4608324769115598,0.8870687324924449,0.8887743149409525,0.2887691749810977,1.0,1.0,3.4867164436045486,5.309284911862182,True
D3,24,5,SeasonalNaive,h1_12,1,ARIMA,8.671362161636353,4.402890920639038,1.1350134174627444,1.4074996334978327,2.249511441590579,2.2040984471678455,0.4999048745453094,0.9166666666666666,1.0,4.707563714555892,7.168290684252783,True
D3,24,6,SeasonalNaive,h1,1,ARIMA,8.671362161636353,4.402890920639038,0.6894245947745766,0.5492259091561122,3.0818378475891297,3.130069683672801,0.23788600581877448,1.0,1.0,2.112916991848466,3.217376143510282,True
D3,24,6,SeasonalNaive,h1_6,1,ARIMA,8.671362161636353,4.402890920639038,0.7685600543783244,0.7010840010649005,3.3260874236706393,3.2721430689524658,0.35447894614216796,1.0,1.0,3.8144568245193073,5.808340997306234,True
D3,24,6,SeasonalNaive,h1_12,1,ARIMA,8.671362161636353,4.402890920639038,1.055132894429249,1.089002358994964,4.761697241446613,4.902862021575133,0.4935067899022936,1.0,1.0,5.150059899704245,7.8420874662291205,True
D3,24,7,SeasonalNaive,h1,1,ARIMA,8.671362161636353,4.402890920639038,1.6800140447768466,1.4451494482603844,2.6914397712480707,2.655701468483874,0.6087117261331401,0.0,0.0,1.9568017612115445,2.9796567155215854,True
D3,24,7,SeasonalNaive,h1_6,1,ARIMA,8.671362161636353,4.402890920639038,4.517922543638888,4.387902904953129,7.011248469654487,6.717598503754433,1.8414030219289275,0.0,0.0,3.53262142388039,5.379185238745632,True
D3,24,7,SeasonalNaive,h1_12,1,ARIMA,8.671362161636353,4.402890920639038,7.036179209031864,6.596777446257046,10.70313491269407,10.07179699871294,2.954326505998535,0.0,0.0,4.769541974893161,7.262666079497699,True
D3,24,8,SeasonalNaive,h1,1,ARIMA,8.671362161636353,4.402890920639038,0.44598864388019727,0.3239468143262446,1.3515954209999828,1.3425226834423363,0.20541637153970374,1.0,1.0,2.317377396673185,3.528711624891412,True
D3,24,8,SeasonalNaive,h1_6,1,ARIMA,8.671362161636353,4.402890920639038,1.9184782999098184,1.5936829375188417,5.638392611599274,5.439493591251143,0.6547856361070858,0.3333333333333333,1.0,4.183569946112098,6.370396088088727,True
D3,24,8,SeasonalNaive,h1_12,1,ARIMA,8.671362161636353,4.402890920639038,4.558297410431318,4.085852983676136,12.600339699984561,11.55149108273082,1.720342089043809,0.16666666666666666,0.6666666666666666,5.648415176332459,8.600941876602038,True
D3,24,9,SeasonalNaive,h1,1,ARIMA,8.671362161636353,4.402890920639038,1.4106092888779582,1.1668734455144762,2.821514465429915,2.861888768219833,0.48018906754111734,0.0,1.0,2.0348371699750896,3.0984826152012603,True
D3,24,9,SeasonalNaive,h1_6,1,ARIMA,8.671362161636353,4.402890920639038,1.7863887207407734,1.6584429890072394,3.4726391475210527,3.425640025742358,0.6129674968474593,0.6666666666666666,1.0,3.6734990346244936,5.593702072919169,True
D3,24,9,SeasonalNaive,h1_12,1,ARIMA,8.671362161636353,4.402890920639038,4.241395590547,4.139617972264216,7.921360700026608,7.529972590667448,1.6114439638617368,0.3333333333333333,0.5,4.959746810663136,7.552294353276327,True
D3,24,10,SeasonalNaive,h1,1,ARIMA,8.671362161636353,4.402890920639038,0.45235009212254684,0.36297864553878034,0.5920546953588969,0.590307224538934,0.1940494814308389,1.0,1.0,2.0976850689048314,3.1941822245405858,True
D3,24,10,SeasonalNaive,h1_6,1,ARIMA,8.671362161636353,4.402890920639038,2.649849214362432,2.2985051997015584,3.409300963830564,3.3428831558926078,0.9327000131150553,0.16666666666666666,0.8333333333333334,3.786958577949729,5.766468929997091,True
D3,24,10,SeasonalNaive,h1_12,1,ARIMA,8.671362161636353,4.402890920639038,4.2684013993905205,3.8555251054354898,5.412107265030639,5.235249479608028,1.572202745091325,0.08333333333333333,0.5833333333333334,5.112933351027682,7.785554212692102,True
D3,24,11,SeasonalNaive,h1,1,ARIMA,8.671362161636353,4.402890920639038,0.3237505935144855,0.24404773000022625,0.9403725573835944,0.9359717466583749,0.18163936419965587,1.0,1.0,2.232967902494904,3.400179792404526,True
D3,24,11,SeasonalNaive,h1_6,1,ARIMA,8.671362161636353,4.402890920639038,0.7849421285089903,0.7253501945513283,2.326539250434741,2.364126941979301,0.36868640544627157,1.0,1.0,4.031185175501265,6.138357097683966,True
D3,24,11,SeasonalNaive,h1_12,1,ARIMA,8.671362161636353,4.402890920639038,3.266947961279708,3.151525946909816,10.346832390685607,11.331843095679824,1.223719342234318,0.5,0.5833333333333334,5.442674036098846,8.287656196719682,True
D3,24,12,SeasonalNaive,h1,1,ARIMA,8.671362161636353,4.402890920639038,0.18852028318355574,0.1392415944653234,0.33500835273014334,0.3344481381309987,0.17749695283586445,1.0,1.0,2.278955133998741,3.4702053646902917,True
D3,24,12,SeasonalNaive,h1_6,1,ARIMA,8.671362161636353,4.402890920639038,2.677086654331549,2.220192031853653,4.626605859463782,4.496319718184031,0.9751944179527781,0.3333333333333333,0.6666666666666666,4.114206093846507,6.26477452114489,True
D3,24,12,SeasonalNaive,h1_12,1,ARIMA,8.671362161636353,4.402890920639038,1.688725682797479,1.6350859813024645,2.930638316158416,2.85962170542577,0.7688088805290056,0.6666666666666666,0.8333333333333334,5.554764098216753,8.458337720496553,True
D3,24,13,SeasonalNaive,h1,1,ARIMA,8.671362161636353,4.402890920639038,0.15322734334537227,0.12167031779045068,0.23015411078756293,0.23041927049911315,0.16387304915471707,1.0,1.0,2.119816699181073,3.2278824501256342,True
D3,24,13,SeasonalNaive,h1_6,1,ARIMA,8.671362161636353,4.402890920639038,0.43561191965321344,0.4172335933873874,0.6565128858362187,0.6595072860537318,0.3109845859170598,1.0,1.0,3.826912891569546,5.827308071320032,True
D3,24,13,SeasonalNaive,h1_12,1,ARIMA,8.671362161636353,4.402890920639038,0.7569918921316331,0.8271581831459907,1.1281388402767745,1.120886718335186,0.45393853397924894,1.0,1.0,5.166877363991978,7.867695717098623,True
D3,24,14,SeasonalNaive,h1,1,ARIMA,8.671362161636353,4.402890920639038,3.3782352945069265,2.8474832852367618,5.9397060664412225,5.7683932641187,1.4530723451302647,0.0,0.0,1.996987705321034,3.040848564695549,True
D3,24,14,SeasonalNaive,h1_6,1,ARIMA,8.671362161636353,4.402890920639038,7.134956990775813,6.229589320365434,12.092432796380702,11.361201111222082,3.1413450424159275,0.0,0.0,3.6051692567339955,5.489655109349661,True
