dgp,n,rep,method,horizon_slice,m,correct_model,classical_cell_secs,timesfm_cell_secs,MASE,RMSSE,sMAPE,MAPE,SPL,cover60,cover80,width60,width80,denom_ok
D1,200,0,SeasonalNaive,h1,1,ARIMA,9.138683080673218,5.089807987213135,2.511518140113958,2.0609483900001897,4.16077955900435,4.249179045581373,1.0133014416695978,0.0,0.0,2.0512371930121587,3.1234552208815036,True
D1,200,0,SeasonalNaive,h1_6,1,ARIMA,9.138683080673218,5.089807987213135,2.322996860692267,2.0252717208544024,3.85213718688864,3.938221076936397,0.869949121704445,0.3333333333333333,0.6666666666666666,3.7031060565933545,5.638785209895439,True
D1,200,0,SeasonalNaive,h1_12,1,ARIMA,9.138683080673218,5.089807987213135,1.9261511829818043,1.7277929822066735,3.1856101434794373,3.247847890104294,0.7519506501198343,0.6666666666666666,0.8333333333333334,4.999720506422739,7.613163008126975,True
D1,200,1,SeasonalNaive,h1,1,ARIMA,9.138683080673218,5.089807987213135,1.0959727554316017,0.8703875510155944,1.8681435912481708,1.885757924151415,0.3549852433193,0.0,1.0,2.119501689362115,3.227402779092451,True
D1,200,1,SeasonalNaive,h1_6,1,ARIMA,9.138683080673218,5.089807987213135,2.8621535581640227,2.3640128212554243,4.9634089548515785,5.100705299636545,1.0141763113852171,0.0,0.5,3.8263442031835946,5.826442119437819,True
D1,200,1,SeasonalNaive,h1_12,1,ARIMA,9.138683080673218,5.089807987213135,2.6261616708755926,2.1632730380712206,4.5435308581384,4.65779118850537,0.9148018336506353,0.5,0.75,5.166109553688533,7.866526558744285,True
D1,200,2,SeasonalNaive,h1,1,ARIMA,9.138683080673218,5.089807987213135,0.6269359362122874,0.49528801625923896,1.1746213585533876,1.1815607912626191,0.22501179358958368,1.0,1.0,2.130649556156443,3.2443778333957973,True
D1,200,2,SeasonalNaive,h1_6,1,ARIMA,9.138683080673218,5.089807987213135,1.261020658391966,1.0977144254602151,2.318124965550687,2.2883835197663696,0.4526408798641679,1.0,1.0,3.846469488150543,5.857087247468789,True
D1,200,2,SeasonalNaive,h1_12,1,ARIMA,9.138683080673218,5.089807987213135,1.486878978017737,1.3803901347942231,2.7188742358861147,2.670418642838908,0.5777735905313898,1.0,1.0,5.193281554276448,7.907901845516211,True
D1,200,3,SeasonalNaive,h1,1,ARIMA,9.138683080673218,5.089807987213135,0.5703001790133504,0.45502183767352666,0.8972497798274393,0.8932424717717905,0.2143867095196213,1.0,1.0,2.109686614700221,3.212457190985706,True
D1,200,3,SeasonalNaive,h1_6,1,ARIMA,9.138683080673218,5.089807987213135,1.660235344361774,1.4473083287716668,2.5834105340366005,2.54435066775603,0.5599752026237116,0.6666666666666666,1.0,3.8086250127603005,5.799460794203484,True
D1,200,3,SeasonalNaive,h1_12,1,ARIMA,9.138683080673218,5.089807987213135,2.080703555412175,1.7828852685266783,3.2272092602130673,3.1685154839034646,0.7044417525336262,0.75,1.0,5.142186123367436,7.830097927480976,True
D1,200,4,SeasonalNaive,h1,1,ARIMA,9.138683080673218,5.089807987213135,0.6946379876423086,0.5639905767576208,1.2672862094722146,1.2593066994039617,0.2384615490448436,1.0,1.0,2.073162581570481,3.156841398548151,True
D1,200,4,SeasonalNaive,h1_6,1,ARIMA,9.138683080673218,5.089807987213135,1.1011693676622163,0.9298382250865863,1.9999151289597967,1.9785618460843493,0.40503480048499185,1.0,1.0,3.7426880412804833,5.699057399355063,True
D1,200,4,SeasonalNaive,h1_12,1,ARIMA,9.138683080673218,5.089807987213135,1.4363637521129768,1.4208875139795845,2.587083664039251,2.539293451823418,0.5772854831012254,0.9166666666666666,1.0,5.0531618223074934,7.69453904678289,True
D1,200,5,SeasonalNaive,h1,1,ARIMA,9.138683080673218,5.089807987213135,0.47957382433808027,0.39530196360581954,0.8788715857329803,0.882750708307064,0.19544152347555316,1.0,1.0,2.042082007116819,3.109514457092515,True
D1,200,5,SeasonalNaive,h1_6,1,ARIMA,9.138683080673218,5.089807987213135,0.5786437004213664,0.5813028795392347,1.0608563924730152,1.0660721495487384,0.3242519791648074,1.0,1.0,3.6865781657898036,5.613617897701421,True
D1,200,5,SeasonalNaive,h1_12,1,ARIMA,9.138683080673218,5.089807987213135,0.9407406525332764,1.0226263396592814,1.740872591310659,1.7662752947791045,0.465339973603361,1.0,1.0,4.977405500231842,7.5791835527873355,True
D1,200,6,SeasonalNaive,h1,1,ARIMA,9.138683080673218,5.089807987213135,0.920283257705651,0.6980449121879436,1.5032092755623714,1.5145930269967898,0.3043450546206017,1.0,1.0,2.2191406801005176,3.3791248358518757,True
D1,200,6,SeasonalNaive,h1_6,1,ARIMA,9.138683080673218,5.089807987213135,1.1769614609676498,1.0546566980150034,1.933211427153401,1.95908590214313,0.458202052890414,1.0,1.0,4.006222840004933,6.1003465071013485,True
D1,200,6,SeasonalNaive,h1_12,1,ARIMA,9.138683080673218,5.089807987213135,1.269026759490081,1.183543541553975,2.0896082247274976,2.1230254755889204,0.5562984278193662,1.0,1.0,5.408971328490186,8.236336486645815,True
D1,200,7,SeasonalNaive,h1,1,ARIMA,9.138683080673218,5.089807987213135,1.590791714148411,1.2215319188750977,2.4195955779974216,2.3906732656869574,0.5449760329701071,0.0,1.0,2.192073844541198,3.337909685732464,True
D1,200,7,SeasonalNaive,h1_6,1,ARIMA,9.138683080673218,5.089807987213135,1.2125410774604792,1.0564863356423964,1.8469878333578893,1.8276958763445494,0.5021804702770492,0.5,1.0,3.957358982117599,6.025940644848783,True
D1,200,7,SeasonalNaive,h1_12,1,ARIMA,9.138683080673218,5.089807987213135,1.1847220335398765,1.0736173422503101,1.811876126215349,1.8003847578812102,0.5541547405225511,0.75,1.0,5.342998162027061,8.135877977054966,True
D1,200,8,SeasonalNaive,h1,1,ARIMA,9.138683080673218,5.089807987213135,1.9623597001835262,1.5514370842930822,3.1751190002375536,3.2263390523694877,0.729521643108652,0.0,0.0,2.129075820480047,3.241981478195408,True
D1,200,8,SeasonalNaive,h1_6,1,ARIMA,9.138683080673218,5.089807987213135,4.410468023408891,3.7362238425681236,7.320946036701727,7.645887493513377,1.7509145241067683,0.0,0.0,3.8436284173399318,5.852761098602855,True
D1,200,8,SeasonalNaive,h1_12,1,ARIMA,9.138683080673218,5.089807987213135,4.7538647231332,3.91233731487329,7.8962614993393725,8.251804691562754,1.7887322530759058,0.0,0.3333333333333333,5.18944570410771,7.9020609284945795,True
D1,200,9,SeasonalNaive,h1,1,ARIMA,9.138683080673218,5.089807987213135,0.36632859541169666,0.29650104573591696,0.646019311115934,0.6481127779676745,0.17869266878218323,1.0,1.0,2.07965488687028,3.1667273468691493,True
D1,200,9,SeasonalNaive,h1_6,1,ARIMA,9.138683080673218,5.089807987213135,0.7256169250933183,0.7711741069278493,1.2889613702346645,1.3028463415607678,0.35322784880504526,1.0,1.0,3.7544086239409697,5.716904538256112,True
D1,200,9,SeasonalNaive,h1_12,1,ARIMA,9.138683080673218,5.089807987213135,1.9605506572817801,2.134389692888625,3.5575225057178237,3.6778324747894775,0.7703211696189229,0.75,0.75,5.068986277934556,7.718635225769085,True
D1,200,10,SeasonalNaive,h1,1,ARIMA,9.138683080673218,5.089807987213135,1.0954477288874267,0.8649155267190191,1.8437972102085298,1.8609533128412552,0.35436477831835594,0.0,1.0,2.131889278015922,3.2462655798385844,True
D1,200,10,SeasonalNaive,h1_6,1,ARIMA,9.138683080673218,5.089807987213135,0.7757547882448781,0.6901531783567413,1.3039947876599762,1.3144026791071994,0.3770104907425272,0.8333333333333334,1.0,3.8487075625877565,5.8604952030720865,True
D1,200,10,SeasonalNaive,h1_12,1,ARIMA,9.138683080673218,5.089807987213135,0.9050419233576134,0.789973537103071,1.5154042552895333,1.5216874105219291,0.4678706261478571,0.9166666666666666,1.0,5.196303273473146,7.912503070880643,True
D1,200,11,SeasonalNaive,h1,1,ARIMA,9.138683080673218,5.089807987213135,1.4826674106332995,1.1901024809350942,2.610402429184071,2.6449240094808517,0.5061214348728363,0.0,1.0,2.0970368436424023,3.193195160447178,True
D1,200,11,SeasonalNaive,h1_6,1,ARIMA,9.138683080673218,5.089807987213135,0.9323577687602953,0.8928289939763426,1.6129888429283523,1.6060727805370631,0.4290106096347405,0.6666666666666666,1.0,3.7857883344968815,5.764686979555192,True
D1,200,11,SeasonalNaive,h1_12,1,ARIMA,9.138683080673218,5.089807987213135,0.9489397886564909,0.9348616735314558,1.652526531490332,1.656539121519061,0.4942894614974918,0.8333333333333334,1.0,5.111353355721229,7.783148325842091,True
D1,200,12,SeasonalNaive,h1,1,ARIMA,9.138683080673218,5.089807987213135,0.3646991938721228,0.2813787886429099,0.5722414595551075,0.5738834590963465,0.18419199920404458,1.0,1.0,2.1816753630226997,3.3220757336674263,True
D1,200,12,SeasonalNaive,h1_6,1,ARIMA,9.138683080673218,5.089807987213135,3.1141031414273814,2.6129930356331426,5.017057159594352,5.171023160434485,1.1397411926557854,0.16666666666666666,0.3333333333333333,3.938586565148127,5.997355552889839,True
D1,200,12,SeasonalNaive,h1_12,1,ARIMA,9.138683080673218,5.089807987213135,2.7268512938452765,2.3101559318867455,4.369169816190696,4.478674830947588,0.9995470494981115,0.5,0.6666666666666666,5.317652725886966,8.097284032333707,True
D1,200,13,SeasonalNaive,h1,1,ARIMA,9.138683080673218,5.089807987213135,1.2293149273857484,0.9649060743635978,2.102118607420696,2.1244478138203253,0.4060006663876615,0.0,1.0,2.144493797115679,3.265458704418712,True
D1,200,13,SeasonalNaive,h1_6,1,ARIMA,9.138683080673218,5.089807987213135,0.7478145258814402,0.7795487424590672,1.2797024398520616,1.2943285948467635,0.41124579773364545,0.6666666666666666,1.0,3.871462547324674,5.895144621539997,True
