dgp,n,rep,method,horizon_slice,m,correct_model,classical_cell_secs,timesfm_cell_secs,MASE,RMSSE,sMAPE,MAPE,SPL,cover60,cover80,width60,width80,denom_ok
D9,200,0,SeasonalNaive,h1,1,ARIMA (mean only),9.782655954360962,5.533793687820435,0.3701612119267491,0.2934166584690496,0.4780344472102025,0.4791797693910783,0.18181173763386105,1.0,1.0,2.1235027174539054,3.233495215464398,True
D9,200,0,SeasonalNaive,h1_6,1,ARIMA (mean only),9.782655954360962,5.533793687820435,2.2480695445956775,1.9919463012101284,2.845273850193071,2.7962187023967706,0.7944772256441273,0.5,0.6666666666666666,3.833567273928317,5.837440817250656,True
D9,200,0,SeasonalNaive,h1_12,1,ARIMA (mean only),9.782655954360962,5.533793687820435,1.455387959828373,1.4641556852802335,1.8480824457469218,1.822126694784731,0.6558674464218495,0.75,0.8333333333333334,5.17586172777424,7.881376367029113,True
D9,200,1,SeasonalNaive,h1,1,ARIMA (mean only),9.782655954360962,5.533793687820435,0.37858004117525673,0.2970429704194286,0.5132393722268825,0.5145598340579077,0.1844470470327778,1.0,1.0,2.14528558484388,3.266664373622602,True
D9,200,1,SeasonalNaive,h1_6,1,ARIMA (mean only),9.782655954360962,5.533793687820435,1.9787785024779527,1.8421202660431075,2.727341009388959,2.781440149292025,0.7340327274892942,0.6666666666666666,0.6666666666666666,3.8728919646255164,5.897321220592681,True
D9,200,1,SeasonalNaive,h1_12,1,ARIMA (mean only),9.782655954360962,5.533793687820435,1.3491471373999973,1.430983760676553,1.8544909684301707,1.8860386084342637,0.647725609047228,0.8333333333333334,0.8333333333333334,5.2289556601333915,7.962223438635108,True
D9,200,2,SeasonalNaive,h1,1,ARIMA (mean only),9.782655954360962,5.533793687820435,0.23673190338514055,0.18801320529945206,0.2578143599484678,0.2581471301341081,0.16848243356239043,1.0,1.0,2.1194106683701714,3.2272641798151835,True
D9,200,2,SeasonalNaive,h1_6,1,ARIMA (mean only),9.782655954360962,5.533793687820435,0.5845664419656484,0.505369050590673,0.637365961431569,0.6389461806229069,0.32639295293098775,1.0,1.0,3.8261798826517595,5.8261919056522915,True
D9,200,2,SeasonalNaive,h1_12,1,ARIMA (mean only),9.782655954360962,5.533793687820435,1.1782544308695873,1.2547555967418775,1.269016804282737,1.2569118603534217,0.5354190333487552,0.9166666666666666,1.0,5.165887697570969,7.866188734502865,True
D9,200,3,SeasonalNaive,h1,1,ARIMA (mean only),9.782655954360962,5.533793687820435,0.7240919030206103,0.5567073524417817,0.8434078034466713,0.8398660555212883,0.24919334438601443,1.0,1.0,2.1893410172056162,3.33374836112398,True
